# PSIBLAST 2.12.0+
# Iteration: 1
# Query: B1AJI8.1 RecName: Full=Uracil-DNA glycosylase; Short=UDG [Ureaplasma parvum serovar 3 str. ATCC 27815] >Q9PPU2.1 RecName: Full=Uracil-DNA glycosylase; Short=UDG [Ureaplasma parvum serovar 3 str. ATCC 700970]
# Database: ../../data/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 306 hits found
B1AJI8.1	B2IAB2.1	42.273	220	112	5	2	212	21	234	5.55e-52	171
B1AJI8.1	Q8Y9X7.1	41.981	212	121	2	3	212	5	216	6.95e-52	169
B1AJI8.1	Q4KGS0.1	42.130	216	118	4	2	212	12	225	8.69e-52	169
B1AJI8.1	A7H1G3.1	45.540	213	112	4	3	212	17	228	8.85e-52	169
B1AJI8.1	Q3KGL4.1	41.784	213	121	3	3	212	13	225	1.09e-51	169
B1AJI8.1	Q92EQ0.1	41.509	212	122	2	3	212	5	216	1.25e-51	169
B1AJI8.1	B0U620.1	41.818	220	113	5	2	212	21	234	2.37e-51	169
B1AJI8.1	Q30Q92.1	42.723	213	118	3	3	212	10	221	2.51e-51	168
B1AJI8.1	Q7MXF6.1	42.254	213	120	2	3	212	10	222	2.63e-51	168
B1AJI8.1	P29950.1	45.355	183	98	2	32	212	24	206	2.64e-51	167
B1AJI8.1	Q256I7.1	43.056	216	118	4	1	212	12	226	5.88e-51	167
B1AJI8.1	Q821F7.1	43.519	216	117	4	1	212	12	226	6.56e-51	167
B1AJI8.1	B0TXF5.1	43.318	217	117	4	1	212	1	216	7.08e-51	167
B1AJI8.1	B1JRB1.1	43.519	216	118	4	1	212	5	220	7.82e-51	167
B1AJI8.1	A4TKZ2.1	43.519	216	118	4	1	212	5	220	8.26e-51	167
B1AJI8.1	Q5L4Q4.1	41.667	216	121	4	1	212	12	226	1.17e-50	166
B1AJI8.1	Q38VY5.1	42.180	211	121	1	3	212	9	219	1.67e-50	166
B1AJI8.1	A7FFS4.1	43.519	216	118	4	1	212	5	220	1.90e-50	166
B1AJI8.1	Q057V4.1	43.721	215	118	2	1	212	7	221	1.95e-50	166
B1AJI8.1	A6VAM7.1	43.662	213	117	3	3	212	14	226	2.06e-50	166
B1AJI8.1	Q7N1U8.1	42.130	216	121	4	1	212	5	220	2.51e-50	166
B1AJI8.1	Q03GV8.1	42.925	212	119	2	3	212	9	220	2.92e-50	166
B1AJI8.1	B2S1N8.1	44.340	212	114	3	3	210	9	220	3.92e-50	165
B1AJI8.1	Q1I5T6.1	42.056	214	121	3	2	212	12	225	4.13e-50	165
B1AJI8.1	B7J0Y9.1	46.377	207	107	3	3	205	9	215	4.18e-50	165
B1AJI8.1	Q7VMC0.1	41.395	215	122	3	2	212	3	217	4.61e-50	165
B1AJI8.1	Q02HQ1.1	43.192	213	118	3	3	212	14	226	5.58e-50	165
B1AJI8.1	B5RKV2.1	44.811	212	113	3	3	210	9	220	6.88e-50	164
B1AJI8.1	O84613.1	42.056	214	121	2	2	212	13	226	7.05e-50	164
B1AJI8.1	Q3IG47.1	41.860	215	120	4	3	212	4	218	8.45e-50	164
B1AJI8.1	A8YUE7.1	46.703	182	96	1	32	212	39	220	1.32e-49	164
B1AJI8.1	B1YFL0.1	41.038	212	123	2	3	212	5	216	1.38e-49	163
B1AJI8.1	B0KV50.1	42.056	214	121	3	2	212	12	225	1.48e-49	164
B1AJI8.1	A1QYK3.1	44.811	212	113	3	3	210	9	220	1.50e-49	163
B1AJI8.1	A9KP29.1	42.723	213	119	3	3	212	8	220	1.94e-49	163
B1AJI8.1	C3KDS6.1	40.278	216	122	4	2	212	12	225	2.75e-49	163
B1AJI8.1	B8FSV8.1	42.925	212	118	3	3	212	8	218	3.43e-49	162
B1AJI8.1	B0B8I2.1	42.254	213	120	2	3	212	14	226	3.55e-49	162
B1AJI8.1	A9KCD5.2	43.192	213	118	3	3	212	10	222	4.14e-49	162
B1AJI8.1	B5RQN2.1	44.340	212	114	3	3	210	9	220	4.40e-49	162
B1AJI8.1	Q9PJD2.1	42.254	213	120	2	3	212	14	226	5.18e-49	162
B1AJI8.1	A7MS85.1	42.202	218	114	5	3	212	7	220	5.59e-49	162
B1AJI8.1	A8AXM4.1	42.254	213	117	3	3	212	6	215	5.88e-49	162
B1AJI8.1	B6J738.1	42.723	213	119	3	3	212	10	222	5.97e-49	162
B1AJI8.1	B1J4J3.1	42.254	213	120	3	3	212	13	225	6.01e-49	162
B1AJI8.1	Q83CW4.1	42.723	213	119	3	3	212	10	222	8.35e-49	162
B1AJI8.1	Q88N05.1	41.121	214	123	3	2	212	12	225	9.47e-49	161
B1AJI8.1	Q5FL46.1	44.444	207	111	2	7	212	17	220	9.93e-49	162
B1AJI8.1	Q5WAZ9.1	40.094	212	125	2	3	212	8	219	1.30e-48	161
B1AJI8.1	Q5E2Y8.1	41.935	217	120	4	1	212	3	218	1.74e-48	160
B1AJI8.1	Q662W1.1	44.340	212	114	3	3	210	9	220	2.10e-48	160
B1AJI8.1	Q7VGS1.1	41.176	221	117	5	3	212	14	232	2.36e-48	160
B1AJI8.1	Q0SPB2.1	44.811	212	113	3	3	210	9	220	2.57e-48	160
B1AJI8.1	A5FFT1.1	42.254	213	120	3	3	212	9	221	3.05e-48	160
B1AJI8.1	A5W8H2.1	41.121	214	123	3	2	212	12	225	3.12e-48	160
B1AJI8.1	Q74K70.1	46.703	182	96	1	32	212	38	219	4.26e-48	160
B1AJI8.1	A5VIJ2.1	41.509	212	122	2	3	212	9	220	4.73e-48	160
B1AJI8.1	Q04BG7.1	45.604	182	98	1	32	212	38	219	4.97e-48	159
B1AJI8.1	Q1GB22.1	45.604	182	98	1	32	212	38	219	5.36e-48	159
B1AJI8.1	Q7P1I1.1	43.617	188	104	2	27	212	40	227	9.54e-48	159
B1AJI8.1	Q5LA67.1	40.566	212	124	2	3	212	9	220	9.65e-48	159
B1AJI8.1	P53766.2	42.857	217	117	5	2	212	127	342	1.02e-47	162
B1AJI8.1	A3CN85.1	41.315	213	119	3	3	212	6	215	1.06e-47	158
B1AJI8.1	Q64QI5.1	40.566	212	124	2	3	212	9	220	1.15e-47	158
B1AJI8.1	A1SUE5.1	39.908	218	123	4	1	212	1	216	1.35e-47	158
B1AJI8.1	B6J089.1	42.254	213	120	3	3	212	10	222	1.46e-47	159
B1AJI8.1	A5EVB8.1	41.395	215	119	5	3	212	15	227	2.06e-47	158
B1AJI8.1	P59465.1	43.056	216	119	3	1	212	7	222	2.08e-47	158
B1AJI8.1	Q182G9.1	42.925	212	119	2	3	212	8	219	3.17e-47	157
B1AJI8.1	Q48ET5.1	40.930	215	120	4	3	212	13	225	3.73e-47	157
B1AJI8.1	Q9LIH6.1	41.935	217	118	4	3	212	113	328	3.76e-47	160
B1AJI8.1	Q87XE2.1	39.815	216	123	4	2	212	12	225	3.81e-47	157
B1AJI8.1	B8D787.1	40.930	215	124	2	1	212	3	217	5.84e-47	157
B1AJI8.1	A4VV30.1	40.758	211	123	2	3	212	6	215	6.86e-47	156
B1AJI8.1	Q8XNR7.1	43.868	212	117	2	3	212	9	220	6.89e-47	157
B1AJI8.1	B6EKY3.1	40.187	214	124	3	3	212	5	218	7.38e-47	156
B1AJI8.1	Q4ZPC2.1	40.278	216	122	4	2	212	12	225	8.58e-47	156
B1AJI8.1	Q92CI1.1	42.453	212	120	2	3	212	8	219	9.07e-47	156
B1AJI8.1	B5FAJ7.1	41.014	217	122	4	1	212	3	218	9.16e-47	156
B1AJI8.1	Q1GHJ4.1	41.706	211	116	4	3	212	17	221	1.16e-46	156
B1AJI8.1	Q9Z7D3.1	40.284	211	122	3	3	210	21	230	1.22e-46	156
B1AJI8.1	B1MXY4.1	40.758	211	123	2	3	212	8	217	1.29e-46	155
B1AJI8.1	Q8Y7P6.1	42.925	212	119	2	3	212	8	219	1.31e-46	156
B1AJI8.1	B3WCZ5.1	44.022	184	102	1	30	212	36	219	1.33e-46	156
B1AJI8.1	B2TQZ9.1	41.509	212	122	2	3	212	9	220	1.38e-46	156
B1AJI8.1	Q0TUH0.1	43.396	212	118	2	3	212	9	220	1.49e-46	155
B1AJI8.1	Q720K2.1	42.453	212	120	2	3	212	8	219	2.02e-46	155
B1AJI8.1	A8MM35.1	41.038	212	123	2	3	212	9	220	2.47e-46	155
B1AJI8.1	Q7VRQ7.1	41.204	216	123	3	1	212	4	219	2.89e-46	155
B1AJI8.1	Q88YG1.1	42.925	212	119	2	3	212	9	220	3.32e-46	155
B1AJI8.1	B2GAM7.1	45.455	187	100	2	28	212	34	220	3.71e-46	155
B1AJI8.1	Q0SWB8.1	42.925	212	119	2	3	212	9	220	4.20e-46	154
B1AJI8.1	Q8EPH6.1	43.256	215	114	4	3	212	9	220	4.37e-46	155
B1AJI8.1	Q03SK6.1	40.654	214	123	3	3	212	9	222	4.37e-46	155
B1AJI8.1	A8FIM7.1	41.509	212	122	2	3	212	9	220	4.52e-46	154
B1AJI8.1	P39615.1	39.623	212	126	2	3	212	9	220	6.21e-46	154
B1AJI8.1	Q65DN9.1	41.038	212	123	2	3	212	9	220	8.40e-46	154
B1AJI8.1	Q630K2.1	41.315	213	121	3	3	212	9	220	8.78e-46	154
B1AJI8.1	B7HYF9.1	41.315	213	121	3	3	212	9	220	9.78e-46	154
B1AJI8.1	Q72X51.1	41.315	213	121	3	3	212	9	220	1.01e-45	154
B1AJI8.1	Q8DTV8.1	40.758	211	123	2	3	212	6	215	1.15e-45	153
B1AJI8.1	B1I012.1	40.187	214	124	3	3	212	9	222	1.25e-45	153
B1AJI8.1	Q9U221.1	41.395	215	120	5	3	212	66	279	1.69e-45	155
B1AJI8.1	Q7MA00.1	40.376	213	123	4	3	212	15	226	1.74e-45	153
B1AJI8.1	A2RHW2.1	39.815	216	120	4	3	212	6	217	4.81e-45	152
B1AJI8.1	A9VSJ0.1	40.845	213	122	3	3	212	9	220	4.90e-45	152
B1AJI8.1	Q032L5.1	39.815	216	120	4	3	212	6	217	6.24e-45	151
B1AJI8.1	B7GMM1.1	41.509	212	122	2	3	212	9	220	7.73e-45	151
B1AJI8.1	Q9CIX2.1	39.815	216	120	4	3	212	6	217	1.17e-44	150
B1AJI8.1	C0Z887.1	36.792	212	132	2	3	212	9	220	1.42e-44	151
B1AJI8.1	A7GVE5.1	40.094	212	125	2	3	212	9	220	1.61e-44	150
B1AJI8.1	B1IBW9.1	40.654	214	121	3	2	212	5	215	1.80e-44	150
B1AJI8.1	Q03KM6.1	39.336	211	126	2	3	212	6	215	2.09e-44	150
B1AJI8.1	Q07YI6.1	42.553	188	105	2	28	212	31	218	3.08e-44	150
B1AJI8.1	Q5KUD0.1	41.038	212	123	2	3	212	8	219	3.49e-44	150
B1AJI8.1	B7JHM3.1	40.845	213	122	3	3	212	9	220	3.83e-44	149
B1AJI8.1	C3LFS7.1	40.845	213	122	3	3	212	9	220	4.31e-44	149
B1AJI8.1	Q03W63.1	39.151	212	126	3	3	212	8	218	4.40e-44	149
B1AJI8.1	Q9K3Z0.1	36.150	213	133	3	2	212	10	221	5.43e-44	149
B1AJI8.1	B7HG60.1	40.845	213	122	3	3	212	9	220	5.65e-44	149
B1AJI8.1	A7ZA24.1	40.654	214	121	3	3	212	9	220	6.45e-44	149
B1AJI8.1	B7IRS8.1	40.845	213	122	3	3	212	9	220	6.65e-44	149
B1AJI8.1	C5D9T3.1	41.981	212	121	2	3	212	8	219	7.60e-44	149
B1AJI8.1	Q9K682.1	40.094	212	125	2	3	212	8	219	7.94e-44	149
B1AJI8.1	C1CKR8.1	39.252	214	124	3	2	212	5	215	9.82e-44	148
B1AJI8.1	A0RLI1.1	40.845	213	122	3	3	212	9	220	1.15e-43	148
B1AJI8.1	Q1IWN1.1	38.679	212	127	3	3	212	26	236	1.21e-43	149
B1AJI8.1	B5E4R3.1	39.252	214	124	3	2	212	5	215	1.43e-43	148
B1AJI8.1	B8ZQ48.1	39.252	214	124	3	2	212	5	215	1.56e-43	148
B1AJI8.1	B9DSB9.1	39.810	211	125	2	3	212	6	215	1.88e-43	147
B1AJI8.1	Q6HAN7.1	40.845	213	122	3	3	212	9	220	3.19e-43	147
B1AJI8.1	Q827B3.1	35.849	212	133	3	3	212	11	221	3.92e-43	147
B1AJI8.1	B5XL20.1	41.232	211	122	2	3	212	6	215	4.09e-43	147
B1AJI8.1	A6TVW5.1	40.099	202	119	2	3	202	8	209	4.56e-43	147
B1AJI8.1	Q21SE9.1	39.207	227	114	7	5	212	29	250	1.03e-42	147
B1AJI8.1	Q48U05.1	41.232	211	122	2	3	212	6	215	1.12e-42	145
B1AJI8.1	A4ITQ2.1	40.566	212	124	2	3	212	8	219	1.25e-42	146
B1AJI8.1	A2RF00.1	40.758	211	123	2	3	212	6	215	1.37e-42	145
B1AJI8.1	Q1JC76.1	40.758	211	123	2	3	212	6	215	1.82e-42	145
B1AJI8.1	Q1J724.1	40.758	211	123	2	3	212	6	215	1.96e-42	145
B1AJI8.1	P0DG74.1	40.758	211	123	2	3	212	6	215	2.33e-42	145
B1AJI8.1	Q9RWH9.1	37.559	213	129	3	3	212	27	238	4.25e-42	145
B1AJI8.1	P0A4P3.1	38.679	212	128	2	2	212	5	215	4.47e-42	144
B1AJI8.1	Q8R634.1	42.935	184	103	2	31	212	36	219	4.99e-42	144
B1AJI8.1	Q8P1B6.1	40.758	211	123	2	3	212	6	215	1.08e-41	143
B1AJI8.1	Q5XCK3.1	40.284	211	124	2	3	212	6	215	1.74e-41	142
B1AJI8.1	C1CXS7.1	38.140	215	127	4	2	212	28	240	4.52e-41	142
B1AJI8.1	Q315T1.1	33.636	220	135	3	3	212	15	233	4.70e-41	142
B1AJI8.1	B2UDL1.1	42.935	184	93	4	40	212	75	257	5.88e-41	142
B1AJI8.1	Q4A8N4.1	38.636	220	120	4	1	212	5	217	1.33e-40	140
B1AJI8.1	Q8XVE4.1	40.625	192	100	5	32	212	72	260	2.21e-40	141
B1AJI8.1	Q8FPQ4.1	41.848	184	100	5	33	212	56	236	4.40e-40	139
B1AJI8.1	P52506.1	36.449	214	131	4	2	212	101	312	4.63e-40	142
B1AJI8.1	P52507.1	36.449	214	131	4	2	212	102	313	4.78e-40	142
B1AJI8.1	C0ME57.1	37.915	211	129	2	3	212	6	215	5.40e-40	139
B1AJI8.1	C0M7J9.1	38.389	211	128	2	3	212	6	215	6.15e-40	139
B1AJI8.1	B4U3D4.1	38.389	211	128	2	3	212	6	215	6.42e-40	139
B1AJI8.1	A9IGW1.1	38.182	220	124	7	2	212	22	238	1.05e-39	139
B1AJI8.1	O74834.1	40.000	205	117	3	3	202	86	289	1.75e-39	140
B1AJI8.1	Q7VUM8.1	37.500	216	126	6	3	212	23	235	2.08e-39	138
B1AJI8.1	Q7WQW5.1	37.500	216	126	6	3	212	23	235	2.39e-39	138
B1AJI8.1	Q7W1Y7.1	37.500	216	126	6	3	212	23	235	2.50e-39	138
B1AJI8.1	P28866.1	36.916	214	130	4	2	212	98	309	4.47e-39	139
B1AJI8.1	P53764.1	37.313	201	121	4	15	212	3	201	5.25e-39	136
B1AJI8.1	O36395.1	38.164	207	117	4	16	212	44	249	1.64e-38	136
B1AJI8.1	F5HFA1.1	37.387	222	127	5	2	212	30	250	1.84e-38	136
B1AJI8.1	Q2L0Y2.1	37.615	218	127	6	2	212	22	237	2.43e-38	135
B1AJI8.1	Q9EX12.1	39.062	192	107	6	26	212	36	222	7.89e-38	133
B1AJI8.1	A1UEC0.1	40.437	183	105	4	33	212	43	224	1.32e-37	133
B1AJI8.1	Q82MX6.1	36.788	193	112	6	25	212	35	222	3.37e-37	132
B1AJI8.1	A8LD98.1	38.342	193	109	6	25	212	35	222	3.68e-37	132
B1AJI8.1	P53765.2	35.135	222	130	6	3	212	33	252	8.96e-37	132
B1AJI8.1	F5HI85.1	34.112	214	136	4	3	212	34	246	7.93e-36	129
B1AJI8.1	A4TE31.1	39.344	183	105	5	33	212	43	222	1.06e-35	128
B1AJI8.1	P12888.1	37.387	222	125	6	3	212	34	253	1.08e-35	129
B1AJI8.1	Q9J3N2.1	36.744	215	130	5	2	212	90	302	1.22e-35	130
B1AJI8.1	P50639.1	35.780	218	133	5	1	212	32	248	1.32e-35	129
B1AJI8.1	P09307.1	36.744	215	130	5	2	212	90	302	1.33e-35	130
B1AJI8.1	Q98PV4.1	37.850	214	129	4	2	212	6	218	1.66e-35	127
B1AJI8.1	Q9E6R2.1	37.383	214	129	4	3	212	97	309	3.44e-35	129
B1AJI8.1	A0QV01.1	38.587	184	107	5	33	212	43	224	5.74e-35	126
B1AJI8.1	A1T717.1	39.130	184	104	6	33	212	43	222	6.07e-35	126
B1AJI8.1	P75536.1	36.818	220	127	6	2	212	15	231	8.17e-35	126
B1AJI8.1	Q47Q90.1	38.579	197	105	8	24	212	37	225	1.60e-34	125
B1AJI8.1	A0QJA9.1	38.919	185	105	5	33	212	43	224	3.68e-34	124
B1AJI8.1	Q8G3E9.1	39.153	189	103	5	33	212	26	211	3.84e-34	124
B1AJI8.1	Q73VJ7.1	38.919	185	105	5	33	212	43	224	3.88e-34	124
B1AJI8.1	Q5YRZ2.1	38.710	186	104	6	33	212	43	224	5.18e-34	124
B1AJI8.1	P12887.1	37.156	218	119	4	3	202	106	323	6.46e-34	127
B1AJI8.1	B6JNI4.1	35.714	210	122	5	1	199	11	218	9.77e-34	123
B1AJI8.1	A0PQ07.1	38.172	186	105	6	33	212	43	224	1.72e-33	122
B1AJI8.1	B5Z8Z4.1	35.714	210	122	5	1	199	11	218	2.07e-33	122
B1AJI8.1	B8ZS02.1	38.172	186	105	6	33	212	43	224	2.88e-33	122
B1AJI8.1	P52447.1	36.406	217	129	6	3	212	36	250	3.61e-33	122
B1AJI8.1	B2HIJ2.1	38.172	186	105	6	33	212	43	224	3.77e-33	121
B1AJI8.1	Q9ZJN9.1	36.232	207	119	5	1	196	11	215	4.57e-33	121
B1AJI8.1	B1MDP0.1	38.251	183	108	5	33	212	43	223	5.29e-33	121
B1AJI8.1	B2UVB0.1	35.071	211	124	5	1	200	11	219	5.85e-33	121
B1AJI8.1	Q1CRR1.1	34.597	211	125	5	1	200	11	219	7.89e-33	120
B1AJI8.1	P67078.1	37.158	183	111	4	33	212	46	227	8.50e-33	120
B1AJI8.1	Q01019.1	40.113	177	83	5	52	212	80	249	1.32e-32	120
B1AJI8.1	P52345.1	35.484	217	131	6	3	212	36	250	3.78e-32	119
B1AJI8.1	P28275.1	33.790	219	128	5	3	212	43	253	4.83e-32	119
B1AJI8.1	P56397.1	35.266	207	121	5	1	196	11	215	2.69e-31	117
B1AJI8.1	A1KMX0.1	37.173	191	114	5	26	212	36	224	3.34e-31	116
B1AJI8.1	Q17Z05.1	34.300	207	123	5	1	196	11	215	1.07e-30	115
B1AJI8.1	P10186.1	33.803	213	136	4	3	212	122	332	1.10e-30	117
B1AJI8.1	Q8NQU9.1	34.167	240	123	7	5	212	16	252	3.48e-30	114
